zid,Lat,Lng,Price,Bedrooms,Bathrooms,constructedArea,zipCode,hasGarage,hasPool,hasCooling,hasView,yearBuilt,stories,parkingSpaces,annualHOI,schoolElemRating,schoolElemDist,schoolMidRating,schoolMidDist,schoolHighRating,schoolHighDist,priceIncreased,priceDiff,days,lotAreaSQFT,Address,lotArea,Image,CountyId,taxRate,annualHOA
245768030,29.661774,-95.43732,289000,3,3,1695,77025,1,0,1,0,2016,2,2,1214,4,1,6,2.5,2,2,0,0,0,1528.956,"3706 Main Poplar Dr, Houston, TX 77025",1528.956,https://photos.zillowstatic.com/fp/202d7f0c61b61546f83469a44da51470-p_e.jpg,1090,2.29,$300 monthly
245768065,29.809195,-95.432076,429000,3,4,2189,77008,1,0,1,0,2016,4,2,1802,4,1,5,2.2,3,0.5,1,15000,608,1724.976,"2511 Ohsfeldt St UNIT B, Houston, TX 77008",1724.976,https://photos.zillowstatic.com/fp/b89fb092b50e752f6413b2c7ece8b3fa-p_e.jpg,1090,2.29,$300 annually
245768133,29.700394,-95.63567,398000,4,3,2487,77083,1,0,1,0,2017,2,2,1672,6,1.6,6,1.2,3,2.2,0,0,0,4173.048,"7011 Ironwood Forest Dr, Houston, TX 77083",4173.048,https://photos.zillowstatic.com/fp/11108a575deaab1050306b7a6f42ee68-p_e.jpg,1090,2.29,$560 annually
245768207,29.843815,-95.17077,375000,5,3,3360,77049,1,0,1,0,2017,2,2,1575,5,2.6,3,3.8,4,2.3,0,0,0,4900.5,"8223 Pastel Dawn Trce, Houston, TX 77049",4900.5,https://photos.zillowstatic.com/fp/40c6098a76dd4e6524f2e7190b52eb74-p_e.jpg,1090,2.29,$345 annually
245769045,29.90989,-95.45595,276000,3,3,2342,77038,1,0,1,0,2017,2,2,1159,999,999,999,999,999,999,0,0,0,5279.472,"2622 Amber Thicket Ct, Houston, TX 77038",5279.472,https://photos.zillowstatic.com/fp/030a9f129258b1a2f5bdb064c3ce2d05-p_e.jpg,1090,2.29,$550 annually
245769312,29.868267,-95.20395,239000,3,2,1650,77044,1,0,1,0,2017,1,2,1004,3,0.2,3,1.3,4,1.2,0,-6000,35,4399.56,"10310 Solitude Way, Houston, TX 77044",4399.56,https://photos.zillowstatic.com/fp/9d7d6654e58f702fe1473259e207645c-p_e.jpg,1090,2.29,$500 annually
245770710,29.80696,-95.136826,299900,4,2,1904,77049,1,0,1,0,2016,1,2,1260,5,0.6,5,0.6,4,1.2,0,-15100,2331,5174.928,"1659 Rancho Grande Dr, Houston, TX 77049",5174.928,https://photos.zillowstatic.com/fp/501487516c8c4ddd787a1330c0d2e5ef-p_e.jpg,1090,2.29,$450 annually
245770891,29.98213,-95.45461,315000,4,3,2810,77014,1,0,1,0,2017,2,2,1323,4,1,3,1.3,2,1.6,0,-5000,33,5401.44,"12638 Silver Winter Trl, Houston, TX 77014",5401.44,https://photos.zillowstatic.com/fp/4ab8832a4ff1c815ef9f91f1238df9bf-p_e.jpg,1090,2.29,$600 annually
245771290,29.783842,-95.4059,775000,3,4,2438,77007,1,0,1,0,2023,4,2,3255,4,0.6,6,1.3,5,1.1,1,605000,1631,1698.84,"713 Nicholson St, Houston, TX 77007",1698.84,https://photos.zillowstatic.com/fp/c845bfaaff0dd8eec53478085d6ac228-p_e.jpg,1090,2.29,
245771491,29.821232,-95.41923,489990,3,4,2459,77018,1,0,1,0,2016,3,2,2058,999,999,999,999,999,999,0,-25000,7,2143.152,"873 Wakefield Dr #D, Houston, TX 77018",2143.152,https://photos.zillowstatic.com/fp/d92c45c01f57cba8af06d73aaacacb39-p_e.jpg,1090,2.29,
245772234,29.979074,-95.15029,375000,4,3,2628,77044,1,0,1,0,2017,2,2,1575,4,1.6,5,4.3,4,4.9,0,-5000,9,8420.148,"8202 Bosphorus St, Houston, TX 77044",8420.148,https://photos.zillowstatic.com/fp/82fea4a52bc780c6dcb9c3472c45b716-p_e.jpg,1090,2.29,$900 annually
245773071,29.80733,-95.13683,265000,4,2,1904,77049,1,0,1,0,2016,1,2,1113,5,0.6,5,0.6,4,1.2,0,0,0,5174.928,"1707 Rancho Grande Dr, Houston, TX 77049",5174.928,https://photos.zillowstatic.com/fp/a60601d5c9d3921b7f5e2712df498005-p_e.jpg,1090,2.29,$450 annually
249489898,29.60456,-95.30224,259900,3,3,1686,77048,1,0,1,0,2018,2,2,1092,5,1.7,2,2.9,3,2.4,0,-15000,63,4456.188,"6826 Dayridge Ln, Houston, TX 77048",4456.188,https://photos.zillowstatic.com/fp/6b41e91e205dd1481407b5f4bcf48e68-p_e.jpg,1090,2.29,
249893772,29.75635,-95.377945,700000,3,4,2271,77019,1,0,1,0,2022,4,1,2940,999,999,999,999,999,999,0,0,0,1816.452,"1202 Buckner St, Houston, TX 77019",1816.452,https://photos.zillowstatic.com/fp/7ffb64d53ae315075539ab6f4df98473-p_e.jpg,1090,2.29,
249894516,29.792437,-95.459816,499000,3,4,2112,77055,1,0,1,0,2018,4,2,2096,3,0.8,6,3.6,6,4.1,1,109100,915,1981.98,"6106 Clarkson Ln UNIT B, Houston, TX 77055",1981.98,https://photos.zillowstatic.com/fp/9b8b3bd50754a61f103472b5ef3b2382-p_e.jpg,1090,2.29,$800 annually
249894635,29.767902,-95.334404,389900,3,3,2168,77020,1,0,1,0,2019,3,2,1638,2,0.5,3,1.4,2,0.9,0,-39100,131,1833,"612 Cage St, Houston, TX 77020",1833,https://photos.zillowstatic.com/fp/92cfb3a6f2a11cdeaf2ad7bb0b4998af-p_e.jpg,1090,2.29,
249894783,29.767756,-95.33458,389900,3,3,2168,77020,1,0,1,0,2019,3,2,1638,2,0.5,3,1.4,2,0.9,0,-810100,237,1833,"608 Cage St, Houston, TX 77020",1833,https://photos.zillowstatic.com/fp/92cfb3a6f2a11cdeaf2ad7bb0b4998af-p_e.jpg,1090,2.29,
249895021,29.737263,-95.62874,637000,3,4,2204,77077,1,0,1,0,2022,2,0,2675,6,1.3,7,1.5,5,1.2,0,0,0,2475,"13634 Teal Bluff Ln, Houston, TX 77077",2475,https://photos.zillowstatic.com/fp/1aef44ee38869b1b672895c9b3f587ce-p_e.jpg,1090,2.29,"$3,460 annually"
249895091,29.743664,-95.605385,389900,3,4,2166,77077,1,0,1,0,2020,3,2,1638,3,0.5,7,1.9,5,2.2,0,-10000,20,1759.824,"2043 Jadeite Trce, Houston, TX 77077",1759.824,https://photos.zillowstatic.com/fp/34606814c56a075372001f66b80ddaf5-p_e.jpg,1090,2.29,"$2,200 annually"
249895146,29.732376,-95.39381,570000,3,4,2427,77006,1,0,1,0,2019,4,2,2394,5,0.9,9,0.9,5,2.1,1,20010,1152,1637.856,"4506 Mount Vernon St UNIT A, Houston, TX 77006",1637.856,https://photos.zillowstatic.com/fp/2c820df7fd0f7c1e4cc25bbd4bf77c33-p_e.jpg,1090,2.29,
249895256,29.737154,-95.62707,770000,3,5,3063,77077,1,0,1,0,2022,3,2,3234,6,1.3,7,1.5,5,1.3,0,0,0,2425,"2437 Prairie Hollow Ln, Houston, TX 77077",2425,https://photos.zillowstatic.com/fp/0d43bc31f8a20799c1f1c62563a46879-p_e.jpg,1090,2.29,"$3,460 annually"
249895447,29.737263,-95.62866,635000,3,4,2336,77077,1,0,1,0,2022,2,2,2667,6,1.3,7,1.5,5,1.3,0,0,0,2475,"13632 Teal Bluff Ln, Houston, TX 77077",2475,https://photos.zillowstatic.com/fp/0480c53b16b4bc1b184b4edd8f881b94-p_e.jpg,1090,2.29,"$3,460 annually"
249895568,30.091722,-95.18137,700000,4,5,4188,77365,1,0,1,0,2018,2,3,2940,7,1.8,8,2.5,7,3,1,100,286,10720.116,"6223 Emerald Bay Point Ln, Porter, TX 77365",10720.116,https://photos.zillowstatic.com/fp/3a583bf8bb4fdd7ea70ee37c1e4b17c5-p_e.jpg,1090,2.29,"$1,200 annually"
249895673,29.737255,-95.62858,630000,3,4,2135,77077,1,0,1,0,2022,2,2,2646,6,1.3,7,1.5,5,1.3,0,0,0,2475,"13630 Teal Bluff Ln, Houston, TX 77077",2475,https://photos.zillowstatic.com/fp/1a8ca3f4037137e7b090a1804a2e71f8-p_e.jpg,1090,2.29,"$3,460 annually"
249896124,29.79555,-95.45562,599900,4,5,3086,77055,1,0,1,0,2022,4,2,2520,4,1.7,6,2.3,3,2,1,20000,50,,"5852 E Post Oak Ln, Houston, TX 77055",,https://photos.zillowstatic.com/fp/c8c308a675ce8958b3863f3a22a9c455-p_e.jpg,1090,2.29,"$1,992 annually"
251055897,29.805103,-95.50995,364575,2,3,1931,77080,1,0,1,0,2018,3,2,1531,1,0.4,3,1.5,2,1.5,1,362175,1447,1738.044,"1764 Trinity Bend Dr, Houston, TX 77080",1738.044,https://photos.zillowstatic.com/fp/b01d82ee6c91f728b9f9074fe31377dd-p_e.jpg,1090,2.29,"$2,300 annually"
251165859,29.81783,-95.507195,515000,3,3,2019,77080,1,0,1,0,2022,2,2,2163,999,999,999,999,999,999,0,0,0,2833,"2509 Lake Kolbe Ln, Houston, TX 77080",2833,https://photos.zillowstatic.com/fp/8573ff0b690d4a746ea6df18d476b455-p_e.jpg,1090,2.29,"$2,400 annually"
251166160,29.882256,-95.14404,394500,5,4,2469,77044,1,0,1,0,2017,2,2,1657,5,1.4,3,4.6,4,4.5,0,0,0,8637.948,"15307 Meandering Post Trl, Houston, TX 77044",8637.948,https://photos.zillowstatic.com/fp/1f70801b1781af4829a6300cf0f5eda5-p_e.jpg,1090,2.29,$365 annually
251166532,29.853762,-95.40453,425000,3,3,2132,77091,1,0,1,0,2019,2,2,1785,3,1,3,1.2,3,2,0,0,0,4014,"338 Yale Oaks Ln, Houston, TX 77091",4014,https://photos.zillowstatic.com/fp/e85f6422847f0eaa4ec1aef5354403b1-p_e.jpg,1090,2.29,$100 monthly
251170369,29.91466,-95.492096,290000,4,2,1775,77086,1,0,1,0,2017,1,2,1218,4,0.4,4,2,2,3.2,0,0,2,5867.532,"7018 Whitlow Wonder Ln, Houston, TX 77086",5867.532,https://photos.zillowstatic.com/fp/ab107b2e9085a71d9b01b00a999b7a58-p_e.jpg,1090,2.29,$440 annually
251170598,29.60584,-95.30301,285000,3,3,2085,77048,1,0,1,0,2017,2,2,1197,5,1.7,2,2.8,3,2.3,1,50100,1105,5911.092,"6803 Cortenridge Ln, Houston, TX 77048",5911.092,https://photos.zillowstatic.com/fp/9b02b2e80d9b888ceaa2e66914726a99-p_e.jpg,1090,2.29,$300 annually
251171792,29.975222,-95.40274,234777,3,3,1582,77073,1,0,1,0,2017,2,2,986,999,999,999,999,999,999,1,1777,41,2626.668,"19307 Crosshill Ct, Houston, TX 77073",2626.668,https://photos.zillowstatic.com/fp/f87cfffd5886b20871692fd21129e456-p_e.jpg,1090,2.29,$800 annually
251171896,29.849676,-95.49195,515000,4,4,2692,77092,1,0,1,0,2017,2,2,2163,6,0.7,5,2.3,4,4.5,1,115000,1387,3998.808,"5711 Pampero Ln, Houston, TX 77092",3998.808,https://photos.zillowstatic.com/fp/286adbc6fe03bd467682d6b9ab4c8a0c-p_e.jpg,1090,2.29,"$1,000 annually"
251177202,29.625986,-95.38329,274900,3,2,1590,77047,1,0,1,0,2017,1,2,1155,3,1.2,2,3.2,3,2.2,0,0,0,4299.372,"12315 Skyview Amber Ct, Houston, TX 77047",4299.372,https://photos.zillowstatic.com/fp/c06a720ac9876b1db621cdd32aba8e46-p_e.jpg,1090,2.29,$330 annually
251177293,29.909452,-95.45579,325000,4,3,3359,77038,1,0,1,0,2017,2,2,1365,999,999,999,999,999,999,0,0,0,4950,"2619 Amber Thicket Ct, Houston, TX 77038",4950,https://photos.zillowstatic.com/fp/9213944169794d4398c7a9b5bb4e433e-p_e.jpg,1090,2.29,$550 annually
251177348,29.65922,-95.52945,209900,4,3,1383,77031,1,0,1,0,2017,2,2,882,4,0.3,5,0.4,2,1.8,0,-20000,103,1995.048,"8620 Torcello St, Houston, TX 77031",1995.048,https://photos.zillowstatic.com/fp/a846ce918f464a3a96b55cc932f269c1-p_e.jpg,1090,2.29,$100 monthly
251177373,29.658993,-95.52958,209900,3,3,1320,77031,1,0,1,0,2017,2,2,882,4,0.4,5,0.4,2,1.8,1,34900,1378,2034.252,"8623 Torcello St, Houston, TX 77031",2034.252,https://photos.zillowstatic.com/fp/3a5da801c8cc1d68c2266209599bc43e-p_e.jpg,1090,2.29,$100 monthly
251177409,29.779072,-95.3352,399500,3,4,2508,77020,1,0,1,0,2017,3,2,1678,7,0.9,3,1.3,2,1.1,1,51600,1108,3641,"3419 Rawley St, Houston, TX 77020",3641,https://photos.zillowstatic.com/fp/b52dc936597a205d9381c0e0d14f5b66-p_e.jpg,1090,2.29,
251227027,29.815754,-95.38369,346000,3,2,1568,77022,1,0,1,0,2017,1,2,1453,4,0.4,5,1.1,3,1,0,-6000,4553,3998.808,"1210 E 32nd 1/2 St, Houston, TX 77022",3998.808,https://photos.zillowstatic.com/fp/ebd40a966bca80761081326d08ebf5ad-p_e.jpg,1090,2.29,
251227850,29.708511,-95.35665,825000,4,5,4442,77021,1,0,1,0,2018,2,2,3465,3,1.4,3,1.2,2,0.9,0,-170000,1427,11739.42,"3803 S Macgregor Way, Houston, TX 77021",0.2695,https://photos.zillowstatic.com/fp/1de77507d3c2737b3ebfde1ec5e1cda2-p_e.jpg,1090,2.29,
251265786,29.760603,-95.3414,899000,4,5,3146,77003,1,0,1,0,2017,4,2,3776,5,1.7,4,1.9,2,1.5,0,-30000,782,1925.352,"623 N Live Oak St, Houston, TX 77003",1925.352,https://photos.zillowstatic.com/fp/6f81b787d31f0849b36ca7f792f8bd2c-p_e.jpg,1090,2.29,
251267496,29.80348,-95.41328,599000,3,3,2573,77008,1,0,1,0,2016,2,2,2516,4,1.1,5,1,3,1.5,0,0,0,3275.712,"826 W 20th St, Houston, TX 77008",3275.712,https://photos.zillowstatic.com/fp/484d3685c702286efdf871c0fad88c6d-p_e.jpg,1090,2.29,
251267508,30.08725,-95.18679,419700,3,2,2544,77365,1,0,1,0,2018,1,2,1763,7,1.8,8,2.6,7,2.7,0,0,0,6973.956,"3306 Dovetail Hollow Ln, Porter, TX 77365",6973.956,https://photos.zillowstatic.com/fp/338c027d787288aa9f9b2092cf9c7bdd-p_e.jpg,1090,2.29,"$1,200 annually"
251268128,29.61654,-95.394295,363908,4,4,2608,77047,1,0,1,0,2018,2,2,1575,4,1.8,4,3.7,3,3.1,0,0,21,5749.92,"12531 W Hillock Ln, Houston, TX 77047",5749.92,https://photos.zillowstatic.com/fp/2b85fa04da7c2d6e1d11bccda98bfbc4-p_e.jpg,1090,2.29,"$1,275 annually"
251268869,29.574106,-95.19922,406000,4,2,2135,77089,1,0,1,0,2017,1,2,1705,6,4,8,2.9,6,1.8,0,0,0,8250.264,"12614 Fernandez Falls Ct, Houston, TX 77089",8250.264,https://photos.zillowstatic.com/fp/0a328e52f61009e3fb6b6a535118d9b5-p_e.jpg,1090,2.29,$775 annually
251269424,29.742863,-95.354774,489000,3,4,2119,77003,1,1,1,1,2017,3,2,2054,4,1.2,4,1.9,2,2.8,0,-15000,61,,"1704 Eado Point Ln, Houston, TX 77003",,https://photos.zillowstatic.com/fp/5a1b0ed508e898a75a285e056b6bff51-p_e.jpg,1090,2.29,"$1,195 annually"
251270469,29.698366,-95.37082,399900,3,3,1789,77021,1,0,1,0,2022,2,2,1680,4,0.7,3,0.6,2,1.8,0,-99,9,3088.404,"6733 Del Rio St, Houston, TX 77021",3088.404,https://photos.zillowstatic.com/fp/7f988a544c34492f304e2bd1e48fb850-p_e.jpg,1090,2.29,
251271495,29.57101,-95.21035,464000,5,4,2766,77089,1,0,1,0,2017,2,2,1949,7,0.8,8,3.3,6,2,0,-15000,78,6141.96,"12714 Cardinal Crescent Ln, Houston, TX 77089",6141.96,https://photos.zillowstatic.com/fp/0c6e3ed90d56cea37377983bc1a36406-p_e.jpg,1090,2.29,$605 annually
251271575,29.818785,-95.425446,534900,3,4,2279,77018,1,0,1,0,2023,3,3,2247,999,999,999,999,999,999,0,-20000,66,1949,"1428 W 34th 1/2 St, Houston, TX 77018",1949,https://photos.zillowstatic.com/fp/2c08cc5c7898f93d21fb95377f359b74-p_e.jpg,1090,2.29,$995 annually
251272827,29.997845,-95.50759,325000,4,3,2135,77069,1,0,1,0,2018,2,2,1365,4,1.3,6,1.7,6,1.7,1,40100,238,4369.068,"4506 Champions Landing Dr, Houston, TX 77069",4369.068,https://photos.zillowstatic.com/fp/0e205aa7ccd92e36f35b152f0739bf09-p_e.jpg,1090,2.29,$500 annually
251273149,29.772978,-95.161644,275000,5,3,2240,77015,0,0,1,0,2018,1,0,1155,999,999,999,999,999,999,0,-24900,176,5501.628,"14625 Muscatine St, Houston, TX 77015",5501.628,https://photos.zillowstatic.com/fp/15198f6a403d1f35fbf5fd9b5f006294-p_e.jpg,1090,2.29,
251273295,29.798567,-95.35256,340000,3,3,1745,77009,1,0,1,0,2018,2,2,1428,5,0.4,5,1.1,2,1,0,0,0,2500.344,"4207 Hardy St, Houston, TX 77009",2500.344,https://photos.zillowstatic.com/fp/653168f42f4f824df78110dc69ed56c0-p_e.jpg,1090,2.29,
251274351,29.740648,-95.48762,899900,4,5,3706,77057,1,0,1,0,2019,3,2,3780,5,0.6,7,1.3,2,1,0,-25000,62,2705.076,"2436 Nantucket Dr, Houston, TX 77057",2705.076,https://photos.zillowstatic.com/fp/6467875007fc9cec519e8ff57f5e40db-p_e.jpg,1090,2.29,
251274806,29.639482,-95.249146,379000,3,3,2208,77075,1,0,1,0,2021,2,2,1592,3,0.5,6,1.2,3,2.6,0,0,0,2622.312,"8926 Easthaven Blvd, Houston, TX 77075",2622.312,https://photos.zillowstatic.com/fp/e71421b6f31c0f189b236c4e4d1a5988-p_e.jpg,1090,2.29,
251275052,29.575283,-95.199036,430000,4,2,2100,77089,1,0,1,0,2018,1,2,1806,7,1.6,8,2.9,6,1.9,0,0,0,6168.096,"11827 Ruby Summers Rd, Houston, TX 77089",6168.096,https://photos.zillowstatic.com/fp/d6434fedb88caa53b47ce860a7a4180c-p_e.jpg,1090,2.29,$775 annually
251275124,29.612608,-95.12183,589000,4,3,2996,77059,1,0,1,0,2018,1,2,2474,8,1.1,5,3.6,6,2.1,0,0,0,7936.632,"14023 Dunsmore Landing Dr, Houston, TX 77059",7936.632,https://photos.zillowstatic.com/fp/b39b4d4d29c308a89581e0aca2c45556-p_e.jpg,1090,2.29,"$1,049 annually"
251275751,30.017061,-95.40637,260000,3,3,2168,77073,1,0,1,0,2019,2,2,1092,999,999,999,999,999,999,0,0,1210,4678.344,"16910 Boston Manor Ln, Houston, TX 77073",4678.344,https://photos.zillowstatic.com/fp/ea9c1256e6e745809226fa8114bdc992-p_e.jpg,1090,2.29,$350 annually
251276472,29.565325,-95.25052,474900,4,4,3237,77089,1,0,1,1,2018,2,2,1995,6,1.1,6,2.9,5,3,0,-95000,66,10985.832,"2406 Songlark Springs Pl, Houston, TX 77089",0.2522,https://photos.zillowstatic.com/fp/2d28e280f1d0e67bfdba4e6ad20aae7d-p_e.jpg,1090,2.29,$750 annually
251277421,29.81668,-95.38905,420000,3,3,1752,77022,0,0,1,0,2017,2,2,1764,4,0.1,5,0.9,3,0.7,1,180001,783,3463.02,"765 E 33rd St, Houston, TX 77022",3463.02,https://photos.zillowstatic.com/fp/d08f12bb9e2c17d87fa3ef7ca8616394-p_e.jpg,1090,2.29,
251968601,29.615799,-95.39351,394990,4,4,2629,77047,1,0,1,0,2018,2,2,1659,4,1.8,4,3.7,3,3.1,0,0,0,6098.4,"12606 City Square Ln, Houston, TX 77047",6098.4,https://photos.zillowstatic.com/fp/a4a57afb7a233683d3de86e23ddea3ce-p_e.jpg,1090,2.29,"$1,275 annually"
300333748,29.773657,-95.35748,449000,3,4,1831,77009,1,0,1,0,2019,3,2,1886,5,0.5,5,0.5,2,0.6,0,0,353,1446.192,"1506 Chestnut St, Houston, TX 77009",1446.192,https://photos.zillowstatic.com/fp/e9114e0f9d6b967d33845157a790902c-p_e.jpg,1090,2.29,
305254977,29.703485,-95.371956,379900,3,4,2170,77021,1,0,1,0,2020,3,2,1596,4,0.6,3,0.9,2,1.6,0,-35100,176,1799.028,"3333 Kilgore St, Houston, TX 77021",1799.028,https://photos.zillowstatic.com/fp/89af285b3cc6dd5534d0b37bca980d36-p_e.jpg,1090,2.29,
305255580,29.73476,-95.32973,279000,1,1,623,77023,0,0,1,0,2018,1,0,1172,4,0.2,4,0.3,2,0.2,0,0,0,1916.64,"1508 Dumble St, Houston, TX 77023",1916.64,https://photos.zillowstatic.com/fp/492a8405bbbdad158af0967dcf8b7519-p_e.jpg,1090,2.29,
305256024,29.7571,-95.345795,570000,3,4,2276,77003,1,0,1,0,2020,3,2,2415,5,1.8,4,1.9,2,1.8,0,0,0,1620.432,"2414 Canal St #G, Houston, TX 77003",1620.432,https://photos.zillowstatic.com/fp/14fb64628d63f47b821d64dd65b6c26a-p_e.jpg,1090,2.29,"$2,108 annually"
305256041,29.850838,-95.443085,250000,3,2,1128,77091,0,0,1,0,2018,1,0,1050,2,1.3,2,2.3,4,1.3,0,0,0,3628.548,"5817 Cebra St, Houston, TX 77091",3628.548,https://photos.zillowstatic.com/fp/335c5c580d389239499c9bdb2202e321-p_e.jpg,1090,2.29,
305256260,29.616327,-95.12901,732500,4,4,3021,77059,1,0,1,0,2019,1,3,3077,8,1.6,5,4,6,2.6,0,-17500,12,10898.712,"13607 Bellwick Valley Ln, Houston, TX 77059",0.2502,https://photos.zillowstatic.com/fp/f11d9e5fc69dad69392f1f4e4b552403-p_e.jpg,1090,2.29,"$1,049 annually"
305256925,30.087826,-95.185326,499500,5,5,3298,77365,1,0,1,0,2019,2,3,2098,7,1.8,8,2.5,7,2.7,0,-20500,12,7305.012,"3311 Skylark Valley Trce, Porter, TX 77365",7305.012,https://photos.zillowstatic.com/fp/37a79ae2548127ac1f80c08fa7b70142-p_e.jpg,1090,2.29,"$1,200 annually"
305257374,29.827477,-95.53994,400000,3,3,2164,77080,1,0,1,0,2020,2,2,1680,4,0.8,5,0.3,2,0.8,0,-25000,130,2687.652,"3102 Cache Xing, Houston, TX 77080",2687.652,https://photos.zillowstatic.com/fp/ea2e2fb625ebc29ce9bfaab37873460a-p_e.jpg,1090,2.29,$995 annually
305257619,29.69829,-95.37085,399900,3,3,1789,77021,1,0,1,0,2022,2,2,1680,4,0.7,3,0.6,2,1.8,0,-99,9,3088.404,"6735 Del Rio St, Houston, TX 77021",3088.404,https://photos.zillowstatic.com/fp/c087afdec2feb179eab9aea8954b676c-p_e.jpg,1090,2.29,
305337061,29.801374,-95.42096,500000,3,4,2246,77008,1,0,1,0,2022,4,2,2100,4,0.7,6,2.1,3,1.3,0,-89000,9,1995.048,"1220 W 18th St, Houston, TX 77008",1995.048,https://photos.zillowstatic.com/fp/eef271795e7d377ab54a2700a3661c3b-p_e.jpg,1090,2.29,
305337453,29.658009,-95.34389,365000,4,4,2299,77033,1,0,1,0,2022,2,2,1533,4,1.7,2,1.4,3,1.9,1,265100,909,6200,"9209 Noel St, Houston, TX 77033",6200,https://photos.zillowstatic.com/fp/bf87487484631d9dd728ad8b6c11a116-p_e.jpg,1090,2.29,
305338428,29.734728,-95.32965,299000,2,1,800,77023,0,0,1,0,2019,2,0,1256,4,0.3,4,0.3,2,0.2,0,-3000000,231,2408.868,"1510 Dumble St, Houston, TX 77023",2408.868,https://photos.zillowstatic.com/fp/7e3c40caee02959449748bf560ade341-p_e.jpg,1090,2.29,
305338540,29.830526,-95.55124,460000,5,4,2846,77043,1,0,1,0,2018,2,2,1932,4,0.7,3,1.2,2,1.2,1,10000,713,2966.436,"10409 Quiet Courtyard Dr, Houston, TX 77043",2966.436,https://photos.zillowstatic.com/fp/5d72ce164720397f4295d5b757306985-p_e.jpg,1090,2.29,"$1,750 annually"
305338590,29.735735,-95.48177,669900,3,4,2279,77057,1,0,1,0,2023,3,2,2814,7,0.6,7,1.2,2,1.2,0,0,0,1616.076,"5822 Winsome Ln #B, Houston, TX 77057",1616.076,https://photos.zillowstatic.com/fp/88ee6b6afc3ec105b289e8b47eeec3e7-p_e.jpg,1090,2.29,$125 monthly
305339032,29.735733,-95.48187,799900,4,5,2938,77057,1,0,1,0,2023,4,2,3360,7,0.6,7,1.2,2,1.2,0,0,0,2617.956,"5824 Winsome Ln #A, Houston, TX 77057",2617.956,https://photos.zillowstatic.com/fp/9e091a03d4d6cc1cacf39874c32b647e-p_e.jpg,1090,2.29,$125 monthly
305339081,29.769974,-95.40428,749000,3,4,3215,77007,1,0,1,0,2020,4,2,3146,8,1.3,6,1.7,5,1.7,0,0,0,2143.152,"913 Thompson St, Houston, TX 77007",2143.152,https://photos.zillowstatic.com/fp/ae8d5cfbd3d246ea2c3255d03acf8ff6-p_e.jpg,1090,2.29,
305339362,29.863552,-95.19771,235000,3,2,1224,77044,1,0,1,0,2019,1,2,987,3,0.7,3,1.8,4,1.1,0,0,0,5057.316,"9847 Meadow Thistle Ln, Houston, TX 77044",5057.316,https://photos.zillowstatic.com/fp/4759e130c4e95e812f907e2cc0433efb-p_e.jpg,1090,2.29,$425 annually
305339653,29.877806,-95.66119,379000,5,3,2760,77084,1,0,1,0,2019,2,2,1592,5,1.1,6,0.7,6,1,0,-36000,40,8742.492,"16638 Cliff Vale Ct, Houston, TX 77084",8742.492,https://photos.zillowstatic.com/fp/06555ca6b3522803bbdb368aec9ba879-p_e.jpg,1090,2.29,$700 annually
305339769,29.974611,-95.464455,279000,3,2,1834,77014,1,0,1,0,2019,1,2,1172,4,0.3,3,0.6,2,2.3,0,-10000,496,6995.736,"13222 Silverglen Run Trl, Houston, TX 77014",6995.736,https://photos.zillowstatic.com/fp/723d95a7fb5bc04c2a53a5885dec3c0c-p_e.jpg,1090,2.29,$530 annually
305339785,29.62305,-95.41832,320000,3,3,1803,77045,1,0,1,0,2018,2,2,1344,3,0.6,4,2.2,2,1.2,0,-40000,98,5898.024,"2730 Star Sky Way, Houston, TX 77045",5898.024,https://photos.zillowstatic.com/fp/fec3afb782f25cce6904b913e6d8671b-p_e.jpg,1090,2.29,$610 annually
305339818,29.858416,-95.42297,315000,4,3,1773,77091,1,0,1,0,2018,2,2,1323,2,0.6,3,0.3,3,2.7,1,120000,1035,3001.284,"6513 Knox St, Houston, TX 77091",3001.284,https://photos.zillowstatic.com/fp/eef7726aba11b9cbb1433c29a6dec4b8-p_e.jpg,1090,2.29,
305339949,29.822584,-95.41567,489900,3,4,2439,77018,1,0,1,0,2018,3,2,2058,999,999,999,999,999,999,0,0,0,1790.316,"3834 Brinkman St, Houston, TX 77018",1790.316,https://photos.zillowstatic.com/fp/b4cf408aea1631ca361ef33813ee5de4-p_e.jpg,1090,2.29,
305340437,29.97765,-95.1586,267000,3,2,1531,77044,1,0,1,0,2018,1,3,1121,4,1.2,5,3.9,4,4.5,0,-18000,80,7623,"17719 Holt Fleet Dr, Houston, TX 77044",7623,https://photos.zillowstatic.com/fp/7b5173331314efc791d33ed745705b88-p_e.jpg,1090,2.29,"$1,300 annually"
305340708,29.863142,-95.19486,240000,3,2,1620,77044,1,0,1,0,2018,1,2,1008,3,0.8,3,1.9,4,1.2,0,0,0,4800.312,"9826 Yanet Grove Ln, Houston, TX 77044",4800.312,https://photos.zillowstatic.com/fp/55add96e88f260740743571a379ca6f2-p_e.jpg,1090,2.29,$425 annually
305340849,29.766438,-95.336266,495000,3,4,2154,77020,1,0,1,0,2019,4,2,2079,2,0.4,3,1.6,2,1.1,0,-14000,33,1507.176,"419 Gregg St, Houston, TX 77020",1507.176,https://photos.zillowstatic.com/fp/a4d7e4bea6880864688227ded157bd40-p_e.jpg,1090,2.29,
