zid,Address,Lat,Lng,Price,Image,Bedrooms,Bathrooms,lotArea,constructedArea,zipCode,CountyId,taxRate,hasGarage,hasPool,hasCooling,hasView,yearBuilt,stories,parkingSpaces,annualHOI,annualHOA,schoolElemRating,schoolElemDist,schoolMidRating,schoolMidDist,schoolHighRating,schoolHighDist,priceIncreased,priceDiff,days,lotAreaSQFT
80599217,"14715 Briceland Springs Dr, Houston, TX 77082",29.72704,-95.647285,267000.0,https://photos.zillowstatic.com/fp/772322098f67392b28d6400434058ec7-p_e.jpg,3.0,2,4138.2,1694.0,77082,1090,2.29,1,0,1,0,2005.0,1.0,2,1121,"$1,200 annually",6.0,0.8,6,1.2,3,3.0,0,0,0,4138.2
28128504,"843 Buoy Rd, Houston, TX 77062",29.56078,-95.13293,1595.0,https://photos.zillowstatic.com/fp/4ab3e7f09086169f2abbbd6597a417bd-p_e.jpg,4.0,3,9378.468,3056.0,77062,1090,2.29,1,0,1,0,1968.0,1.0,0,1124,$77 annually,6.0,0.2,5,0.5,6,2.1,0,0,61,9378.468
2062368414,"22342 Auburn Cabin Ln, Porter, TX 77365",,,286285.0,https://photos.zillowstatic.com/fp/5f331515d35bbaccf866ded6afaeaa76-p_e.jpg,3.0,2,,1557.0,77365,1090,2.29,1,0,1,0,2022.0,1.0,2,1126,$790 annually,7.0,1.7,8,2.5,7,3.0,0,-18295,112,
2062412999,"24715 Teton Hollow Trl, Huffman, TX 77336",,,255990.0,https://photos.zillowstatic.com/fp/3b92454b3561538da8de666ee160a517-p_e.jpg,3.0,3,,1597.0,77336,1090,2.29,0,0,1,0,2022.0,2.0,0,1126,$400 annually,4.0,2.6,4,3.1,6,3.0,1,12000,2,
2062413013,"310 Emerald Thicket Ln, Huffman, TX 77336",,,255990.0,https://photos.zillowstatic.com/fp/3b92454b3561538da8de666ee160a517-p_e.jpg,3.0,3,,1597.0,77336,1090,2.29,1,0,1,0,2022.0,2.0,0,1126,$400 annually,4.0,2.6,4,3.1,6,3.0,1,12000,2,
28033349,"8835 Valley View Ln, Houston, TX 77074",29.67982,-95.53407,129399.0,https://photos.zillowstatic.com/fp/d8e3ada4b84759d2ee106fdc4cc7438f-p_e.jpg,3.0,2,0.2508,2087.0,77074,1090,2.29,1,0,1,0,1965.0,1.0,2,1126,$80 annually,3.0,1.0,3,1.4,2,1.2,1,138601,5234,10924.848000000002
28275600,"3823 Shadow Trl, Houston, TX 77084",29.829067,-95.69471,220000.0,https://photos.zillowstatic.com/fp/d24493c3da1f0cd8ba83ccaf4712ae8a-p_e.jpg,4.0,2,7810.308,1520.0,77084,1090,2.29,1,0,1,0,1978.0,1.0,1,1126,$410 annually,6.0,0.6,6,0.7,6,1.4,1,48000,322,7810.308
338057971,"849 Mansfield St #D, Houston, TX 77091",29.851421,-95.42047,349900.0,https://photos.zillowstatic.com/fp/47a0a2f8505bf8945174f12766e402c4-p_e.jpg,3.0,3,1668.348,1504.0,77091,1090,2.29,1,0,1,0,2022.0,2.0,2,1344,"$1,200 annually",2.0,0.1,3,0.2,3,2.3,0,-29910,9,1668.348
338058403,"849 Mansfield St #B, Houston, TX 77091",29.851421,-95.42047,349900.0,https://photos.zillowstatic.com/fp/47a0a2f8505bf8945174f12766e402c4-p_e.jpg,3.0,3,1668.348,1504.0,77091,1090,2.29,1,0,1,0,2022.0,2.0,2,1344,"$1,200 annually",2.0,0.1,3,0.2,3,2.3,0,-29910,9,1668.348
338064216,"7010 Emma Lou St, Houston, TX 77088",29.863588,-95.44379,319990.0,https://photos.zillowstatic.com/fp/9b0c856cd48bc9c5a3cc8bcdf293d7d7-p_e.jpg,3.0,3,2233.0,1504.0,77088,1090,2.29,1,0,1,0,2022.0,2.0,2,1344,,2.0,0.9,2,1.6,4,0.5,0,0,55,2233.0
338064218,"7006 Emma Lou St, Houston, TX 77088",29.863554,-95.44379,319990.0,https://photos.zillowstatic.com/fp/2bad264ac6f5a524d7127dd4ecba4878-p_e.jpg,3.0,3,2156.0,1504.0,77088,1090,2.29,1,0,1,0,2022.0,2.0,2,1344,,2.0,0.9,2,1.6,4,0.5,0,0,25,2156.0
2060924997,"Plan 1944 Plan, Cypress Creek Landing",29.99669,-95.504364,319995.0,https://photos.zillowstatic.com/fp/fe15fbeaa82fa2b72cfb6ba4cd0bbd9a-p_e.jpg,3.0,2,,1944.0,77068,1090,2.29,0,0,0,0,2023.0,,2,1344,,4.0,0.5,3,0.4,2,3.7,0,0,0,
68411235,"922 N Sky Dr, Houston, TX 77073",30.00418,-95.41038,215000.0,https://photos.zillowstatic.com/fp/4924ef74e4343a3911c0ddeb6182f370-p_e.jpg,4.0,3,5776.056,3122.0,77073,1090,2.29,1,0,1,0,2004.0,2.0,2,1344,$460 annually,999.0,999.0,999,999.0,999,999.0,1,104999,1698,5776.056
112161497,"3431 Zephyr Glen Way, Houston, TX 77084",29.818441,-95.67873,320000.0,https://photos.zillowstatic.com/fp/476e3f9d4f63a506b0feb15601100304-p_e.jpg,4.0,3,4726.26,2695.0,77084,1090,2.29,1,0,1,0,2010.0,2.0,2,1344,$385 annually,6.0,0.7,8,1.6,6,1.3,0,0,0,4726.26
2060526155,"5032 Golden Forest Dr, Houston, TX 77091",29.842953,-95.46574,220000.0,https://photos.zillowstatic.com/fp/3ead3e0802612a99010d1a145e643e02-p_e.jpg,3.0,3,3000.0,1630.0,77091,1090,2.29,1,0,1,0,2022.0,2.0,2,1344,,3.0,0.4,2,0.8,2,0.9,1,100000,0,3000.0
2063495469,"8323 Field Sparrow Trl, Houston, TX 77049",29.65215,-95.37997,375000.0,https://photos.zillowstatic.com/fp/084aaa2bef2ab4249bea7d92466fa4d4-p_e.jpg,4.0,3,5370.948,2369.0,77049,1090,2.29,1,0,1,0,2021.0,2.0,2,1344,$345 annually,3.0,0.3,3,1.5,3,0.9,0,-55000,138,5370.948
2067396774,"4907 N Loop E Fwy, Houston, TX 77026",,,199000.0,https://photos.zillowstatic.com/fp/e29242307b15cfa5ef58f7a218827905-p_e.jpg,3.0,2,5998.212,1451.0,77026,1090,2.29,1,0,1,0,1992.0,1.0,1,1344,,4.0,0.4,3,0.5,3,0.9,1,121000,394,5998.212
27741613,"2115 Fulton St, Houston, TX 77009",29.780409,-95.35942,375000.0,https://photos.zillowstatic.com/fp/c81e2363357f45ac95a446a9d857236e-p_e.jpg,4.0,3,5000.688,2248.0,77009,1090,2.29,0,0,1,0,1940.0,1.0,2,1344,,8.0,0.2,5,0.2,2,0.2,0,-55000,54,5000.688
27798367,"1202 Apache St, Houston, TX 77022",29.833422,-95.35753,399999.0,https://photos.zillowstatic.com/fp/ec4672efb6e414b6da16b311f593065b-p_e.jpg,2.0,1,0.6884,841.0,77022,1090,2.29,1,0,1,0,1927.0,1.0,1,1344,,4.0,0.9,7,0.9,1,0.9,0,-79999,86,29986.704
27808667,"2441 Priest Dr, Houston, TX 77093",29.853962,-95.34671,175000.0,https://photos.zillowstatic.com/fp/fe21869d6cac539d7952e1d4d13db5aa-p_e.jpg,4.0,3,0.3875,1320.0,77093,1090,2.29,1,0,1,0,1945.0,1.0,2,1344,,3.0,0.3,3,1.4,1,1.0,1,174900,809,16879.5
27829787,"1305 Melbourne St, Houston, TX 77022",29.816694,-95.355644,399500.0,https://photos.zillowstatic.com/fp/2d956ca957d628281e4a98f38d77d1e0-p_e.jpg,4.0,3,5998.212,3276.0,77022,1090,2.29,0,0,1,0,1935.0,2.0,0,1344,,5.0,1.2,7,1.6,2,2.1,0,-79500,1562,5998.212
27866132,"833 Dorchester St, Houston, TX 77022",29.823345,-95.35954,320000.0,https://photos.zillowstatic.com/fp/5d986630bd32937e8a6e737c8d40229e-p_e.jpg,3.0,1,0.4683,962.0,77022,1090,2.29,1,0,1,0,1940.0,1.0,1,1344,,6.0,0.4,7,1.2,1,1.5,0,0,0,20399.148
27907057,"5934 Ariel St, Houston, TX 77074",29.682693,-95.49746,340000.0,https://photos.zillowstatic.com/fp/16ef4f563e36f691bec753d392bba165-p_e.jpg,3.0,2,7000.092,2066.0,77074,1090,2.29,1,0,1,0,1961.0,1.0,2,1344,$10 annually,7.0,0.6,3,0.6,2,1.1,0,-20000,52,7000.092
27993348,"4830 Hummingbird St, Houston, TX 77035",29.660011,-95.461624,225000.0,https://photos.zillowstatic.com/fp/3540b71819b562f5a7e66db95e84133e-p_e.jpg,3.0,2,8350.452,1344.0,77035,1090,2.29,1,0,1,0,1955.0,1.0,2,1344,,5.0,0.6,5,0.9,2,1.4,1,95000,2741,8350.452
28022492,"8802 Theysen Dr, Houston, TX 77080",29.823727,-95.51005,220000.0,https://photos.zillowstatic.com/fp/8e7514d3df6ef8b6d2dac04a9185473b-p_e.jpg,3.0,2,0.4364,1317.0,77080,1090,2.29,1,0,1,0,1955.0,1.0,2,1344,,5.0,0.2,5,1.6,2,1.4,1,100000,12239,19009.584
28032088,"5502 Dawnridge Dr, Houston, TX 77035",29.649063,-95.48351,180000.0,https://photos.zillowstatic.com/fp/16403ec7cdcf5b0330edf7399ec1f565-p_e.jpg,4.0,2,9199.872,1873.0,77035,1090,2.29,1,0,1,0,1958.0,1.0,2,1344,,3.0,0.3,5,1.4,2,0.1,1,140000,1879,9199.872
28073888,"6702 Blue Hills Rd, Houston, TX 77069",29.978682,-95.53482,215000.0,https://photos.zillowstatic.com/fp/5ee5db391f6449604a62a6fb11cbccff-p_e.jpg,3.0,2,0.3375,1836.0,77069,1090,2.29,0,0,1,0,1973.0,1.0,0,1344,$880 annually,5.0,1.0,6,3.0,5,2.1,1,105000,332,14701.500000000002
28111163,"6202 Autumn Arbor Dr, Houston, TX 77092",29.844154,-95.48289,200000.0,https://photos.zillowstatic.com/fp/261eee9463f65703b66196d34faeb1ce-p_e.jpg,3.0,2,0.298,1576.0,77092,1090,2.29,1,0,1,0,1971.0,1.0,2,1344,$394 annually,2.0,1.6,2,0.2,2,1.2,1,120000,1266,12980.88
28124081,"12807 Westella Dr, Houston, TX 77077",29.74755,-95.61099,239999.0,https://photos.zillowstatic.com/fp/904b9f5f0c0c494ee0a964a2c03f9388-p_e.jpg,3.0,2,7683.984,1439.0,77077,1090,2.29,1,0,1,0,1970.0,1.0,2,1344,$600 annually,6.0,0.5,7,1.5,5,1.8,1,80001,166,7683.984
28145737,"10610 Creektree Dr, Houston, TX 77070",29.97282,-95.57968,139900.0,https://photos.zillowstatic.com/fp/c4626a0ea5f380aa207874d94db62b48-p_e.jpg,3.0,3,0.2755,2200.0,77070,1090,2.29,1,0,1,0,1970.0,2.0,2,1344,$675 annually,4.0,1.0,6,0.6,5,1.0,1,180100,1777,12000.78
28147925,"15406 Seahorse Dr, Houston, TX 77062",29.577545,-95.126396,224900.0,https://photos.zillowstatic.com/fp/e23cab84352b83b1a2ffa7bd378bf265-p_e.jpg,4.0,3,8437.572,2220.0,77062,1090,2.29,1,1,1,0,1972.0,2.0,1,1344,$175 annually,5.0,0.7,5,0.7,6,1.3,1,95100,2591,8437.572
28197730,"10218 Sageplum Dr, Houston, TX 77089",29.581533,-95.226395,320000.0,https://photos.zillowstatic.com/fp/8df98d7b19da855e79345d715beca541-p_e.jpg,4.0,2,9282.636,2109.0,77089,1090,2.29,1,0,1,0,1973.0,1.0,2,1344,$175 annually,6.0,1.4,6,1.1,5,1.6,0,0,0,9282.636
28297393,"18307 Oakhampton Dr, Houston, TX 77084",29.839012,-95.68222,169900.0,https://photos.zillowstatic.com/fp/7aa5dcfbec81709cfcc00ce64e533cef-p_e.jpg,4.0,3,8999.496,2465.0,77084,1090,2.29,1,0,1,0,1983.0,2.0,1,1344,$750 annually,5.0,0.7,6,1.4,5,1.6,1,150100,3536,8999.496
28368998,"3042 Creek Manor Dr, Humble, TX 77339",30.081371,-95.201706,1600.0,https://photos.zillowstatic.com/fp/1f6fda6cbbe7f18870b1f85cdf94d30e-p_e.jpg,3.0,3,7623.0,1875.0,77339,1090,2.29,1,0,1,0,1987.0,1.0,2,1344,$359 annually,7.0,0.5,6,1.7,5,0.9,0,0,0,7623.0
28460348,"13530 La Concha Ln, Houston, TX 77083",29.694464,-95.622375,320000.0,https://photos.zillowstatic.com/fp/c74b601c889dd68745b02f2e24c07fdc-p_e.jpg,4.0,4,5375.304,2604.0,77083,1090,2.29,1,0,1,0,1990.0,2.0,2,1344,$374 annually,6.0,1.5,4,0.4,3,1.6,0,0,0,5375.304
28473368,"3218 Autumn Bridge Ln, Houston, TX 77084",29.816742,-95.69533,320000.0,https://photos.zillowstatic.com/fp/f01770d4d12c15e82d19cf23bc3d4740-p_e.jpg,4.0,3,6351.048,2366.0,77084,1090,2.29,1,0,1,0,1990.0,2.0,2,1344,$535 annually,6.0,0.4,8,0.7,6,0.7,0,0,0,6351.048
28485878,"7602 McCormick Ct, Houston, TX 77095",29.895958,-95.6602,349000.0,https://photos.zillowstatic.com/fp/86c1a89a72e202fa131e7eb75588f18c-p_e.jpg,4.0,3,10375.992,2145.0,77095,1090,2.29,1,0,1,0,1985.0,2.0,2,1344,$800 annually,5.0,0.8,8,0.7,6,1.4,0,-29000,8847,10375.992
28549596,"8126 Golf Green Cir, Houston, TX 77036",29.711464,-95.525635,230000.0,https://photos.zillowstatic.com/fp/d649e7c68b95a380e51d99075504bd87-p_e.jpg,4.0,4,4325.508,2078.0,77036,1090,2.29,1,0,1,0,1998.0,2.0,2,1344,$688 annually,,0.8,3,1.7,2,1.8,1,90000,1634,4325.508
305339785,"2730 Star Sky Way, Houston, TX 77045",29.62305,-95.41832,360000.0,https://photos.zillowstatic.com/fp/fec3afb782f25cce6904b913e6d8671b-p_e.jpg,3.0,3,5898.024,1803.0,77045,1090,2.29,1,0,1,0,2018.0,2.0,2,1344,$610 annually,3.0,0.6,4,2.2,2,1.2,0,-40000,98,5898.024
337100972,"3129 Bolt St, Houston, TX 77051",29.657425,-95.37824,280000.0,https://photos.zillowstatic.com/fp/30f6e334986f24e41cf3a5e4f6bf03d3-p_e.jpg,3.0,3,,1594.0,77051,1090,2.29,1,0,1,0,2022.0,2.0,2,1344,,3.0,0.4,3,1.2,3,0.7,1,40000,156,
62600307,"20919 Southvine Ct, Houston, TX 77073",29.997412,-95.40932,176000.0,https://photos.zillowstatic.com/fp/5232d7b0089d56169011aab8cedbdfa9-p_e.jpg,4.0,3,5501.628,2017.0,77073,1090,2.29,1,0,1,0,2003.0,2.0,2,1344,$347 annually,999.0,999.0,999,999.0,999,999.0,1,144000,1725,5501.628
62604055,"4235 Barrow Ridge Ln, Houston, TX 77082",29.71021,-95.674385,240000.0,https://photos.zillowstatic.com/fp/fb1583b1a5e62ca780d99bd21dc06603-p_e.jpg,4.0,3,5998.212,2700.0,77082,1090,2.29,1,0,1,0,2003.0,2.0,2,1344,$450 annually,6.0,1.3,6,1.3,3,4.5,1,80000,6172,5998.212
80546918,"9222 Birch Springs Dr, Houston, TX 77095",29.91091,-95.664375,169000.0,https://photos.zillowstatic.com/fp/8ee5d4b6e07ce472c381844d5aa257c4-p_e.jpg,4.0,3,5871.888,2197.0,77095,1090,2.29,1,0,1,0,2006.0,2.0,2,1344,$940 annually,9.0,0.5,8,0.4,5,2.1,1,151000,3047,5871.888
80578388,"9335 Taftsberry Dr, Houston, TX 77095",29.91136,-95.67145,179500.0,https://photos.zillowstatic.com/fp/2be7ad530eab1017bffc39957e6a92e8-p_e.jpg,3.0,2,9016.92,1778.0,77095,1090,2.29,1,0,1,0,2006.0,1.0,2,1344,$940 annually,9.0,0.4,8,0.5,5,2.5,1,140500,2764,9016.92
84024375,"1749 Des Jardines St, Houston, TX 77023",29.723032,-95.32175,355000.0,https://photos.zillowstatic.com/fp/b1ad22ad20010557ce2d5682897c5b9f-p_e.jpg,3.0,2,7248.384,1410.0,77023,1090,2.29,1,0,1,0,1940.0,1.0,1,1344,,5.0,0.1,4,0.8,2,0.8,0,-35000,222,7248.384
89645404,"11015 Walkup Way, Houston, TX 77044",29.8769,-95.13257,135000.0,https://photos.zillowstatic.com/fp/d5e9c45eecc900632b7f2b0169be0b98-p_e.jpg,4.0,3,4896.144,3136.0,77044,1090,2.29,1,0,1,0,2008.0,2.0,2,1344,$345 annually,5.0,0.9,3,5.3,4,5.0,1,185000,4440,4896.144
80517221,"9530 Curry Landing Dr, Houston, TX 77095",29.913177,-95.67114,189900.0,https://photos.zillowstatic.com/fp/c92c4fcc76315c0838029063016d619e-p_e.jpg,4.0,3,5924.16,2252.0,77095,1090,2.29,1,0,1,0,2005.0,2.0,2,1352,$950 annually,9.0,0.5,8,0.6,5,2.5,1,132099,5504,5924.16
338062021,"2019 Harlem St, Houston, TX 77020",29.779488,-95.316635,373000.0,https://photos.zillowstatic.com/fp/02ed14557960e52b0fe42ff2f31a39c4-p_e.jpg,3.0,3,2500.344,2081.0,77020,1090,2.29,1,0,1,0,2021.0,2.0,2,1546,,7.0,0.3,3,0.6,2,0.6,0,-5000,23,2500.344
2062547774,"5414 Arching Oak Dr, Houston, TX 77066",,,415830.0,https://photos.zillowstatic.com/fp/3dd7e0dacf80557213ae5d14cf2193a7-p_e.jpg,3.0,2,,1416.0,77066,1090,2.29,1,0,1,0,2022.0,1.0,2,1546,$525 annually,4.0,0.3,4,0.6,2,0.5,0,-47795,108,
2060620352,"105 W Whitney St #D, Houston, TX 77018",29.830526,-95.39982,369000.0,https://photos.zillowstatic.com/fp/4730e46f42381c8a8194987154fc6b37-p_e.jpg,3.0,3,1794.0,1615.0,77018,1090,2.29,1,0,1,0,2022.0,2.0,2,1550,$80 monthly,3.0,0.5,3,2.1,3,0.5,0,0,0,1794.0
2061439283,"5810 Balbo St, Houston, TX 77091",29.850222,-95.45457,419000.0,https://photos.zillowstatic.com/fp/c42fedf7bd4850a7b3cb087d87f10929-p_e.jpg,3.0,3,3108.0,1850.0,77091,1090,2.29,1,0,1,0,2022.0,2.0,2,1550,,999.0,999.0,999,999.0,999,999.0,0,-50000,80,3108.0
2062087498,"812 Mansfield St, Houston, TX 77091",,,399999.0,https://photos.zillowstatic.com/fp/e03cff586c02cc8e62ce7f4129f42687-p_e.jpg,3.0,3,1925.0,1974.0,77091,1090,2.29,1,0,1,0,2022.0,2.0,2,1550,,2.0,0.2,3,0.3,3,2.2,0,-30999,88,1925.0
27751324,"2010 Harlem St, Houston, TX 77020",29.779703,-95.31639,32900.0,https://photos.zillowstatic.com/fp/e5becceb0a21e8e42d7d94ed41d0a0d8-p_e.jpg,3.0,3,2500.344,1745.0,77020,1090,2.29,1,0,1,0,2022.0,2.0,2,1550,,7.0,0.3,3,0.6,2,0.6,1,336100,1991,2500.344
27855931,"8934 Easthaven Blvd, Houston, TX 77075",29.639664,-95.249146,369000.0,https://photos.zillowstatic.com/fp/20488bea1a5d27a594cf20c2ae36601c-p_e.jpg,3.0,3,2138.796,1808.0,77075,1090,2.29,1,0,1,0,2021.0,2.0,2,1550,,3.0,0.4,6,1.2,3,2.6,0,0,2826,2138.796
27979683,"5218 Nina Lee Ln, Houston, TX 77092",29.831814,-95.46894,390000.0,https://photos.zillowstatic.com/fp/8f336ce1dece73f2e9478349cee24e50-p_e.jpg,5.0,3,6538.356,1897.0,77092,1090,2.29,0,0,1,0,1954.0,1.0,0,1550,,2.0,0.6,2,0.9,2,0.2,0,-21000,15,6538.356
27980422,"1627 Crestdale Dr, Houston, TX 77080",29.801458,-95.531105,450000.0,https://photos.zillowstatic.com/fp/c8a6c8638a40ea155e47cacb9cc5bac4-p_e.jpg,4.0,2,0.3276,1638.0,77080,1090,2.29,1,0,1,0,1958.0,1.0,2,1550,,6.0,0.6,3,0.4,2,1.2,0,-81000,214,14270.256
28301053,"2014 Riverlawn Dr, Humble, TX 77339",30.053047,-95.22242,369000.0,https://photos.zillowstatic.com/fp/3a4e81225d063215260ed2fa2dbbbb08-p_e.jpg,4.0,3,8024.0,2844.0,77339,1090,2.29,1,0,1,0,1980.0,2.0,2,1550,,5.0,0.7,6,0.7,5,1.3,0,0,0,8024.0
84031025,"9806 Marlink Ln, Houston, TX 77025",29.67666,-95.43739,250000.0,https://photos.zillowstatic.com/fp/d49b7de9a32d8d43078b94c368b6e437-p_e.jpg,3.0,4,2391.444,2693.0,77025,1090,2.29,1,0,1,0,2002.0,3.0,2,1550,$130 monthly,4.0,0.2,6,1.6,2,2.9,1,119000,3963,2391.444
2063177520,"4403 Mooring Cv Ct, Houston, TX 77075",29.601194,-95.44353,420403.0,https://photos.zillowstatic.com/fp/605a3f4894cc9a491b7587422d6870f0-p_e.jpg,4.0,3,,2587.0,77075,1090,2.29,1,0,1,0,2022.0,2.0,2,1551,$650 annually,4.0,1.3,4,1.4,2,1.8,0,-51100,203,
27958501,"10127 Grover Ln, Houston, TX 77041",29.855827,-95.54319,374900.0,https://photos.zillowstatic.com/fp/0ecced962cfb11c819b65045154f3789-p_e.jpg,4.0,2,8023.752,2030.0,77041,1090,2.29,1,0,1,0,2022.0,1.0,2,1552,,5.0,3.3,5,5.6,5,4.5,0,-5400,38,8023.752
28009032,"5427 Hummingbird St, Houston, TX 77096",29.661295,-95.47857,225000.0,https://photos.zillowstatic.com/fp/865a70ae2c33be30160b764c1c217374-p_e.jpg,3.0,2,7919.208,1840.0,77096,1090,2.29,1,0,1,0,1954.0,1.0,2,1552,,7.0,0.4,5,0.6,2,0.7,1,144500,4861,7919.208
2060442358,"1106 Paul Quinn St #N, Houston, TX 77091",29.848448,-95.429054,369900.0,https://photos.zillowstatic.com/fp/ae8e9c976f700607eb4174e434257da5-p_e.jpg,3.0,4,,1763.0,77091,1090,2.29,1,0,1,0,2023.0,2.0,2,1554,"$1,400 annually",2.0,0.5,3,0.4,3,1.9,0,0,0,
2060458167,"1907 Wipprecht St, Houston, TX 77020",29.778675,-95.32209,369900.0,https://photos.zillowstatic.com/fp/d61f4d6bd8783bb1995cd7923cff5f70-p_e.jpg,3.0,3,2500.0,1830.0,77020,1090,2.29,1,0,1,0,2022.0,2.0,2,1554,,7.0,0.1,3,0.8,2,0.5,0,0,0,2500.0
2061134450,"1106 Paul Quinn St #O, Houston, TX 77091",29.848448,-95.429054,369900.0,https://photos.zillowstatic.com/fp/ae8e9c976f700607eb4174e434257da5-p_e.jpg,3.0,3,,1763.0,77091,1090,2.29,1,0,1,0,2023.0,2.0,2,1554,"$1,400 annually",2.0,0.5,3,0.4,3,1.9,0,0,0,
2062182239,"5636 Azores, Houston, TX 77091",,,369900.0,https://photos.zillowstatic.com/fp/7a295d564431f6dd69a85819879d0db9-p_e.jpg,3.0,3,1951.0,1735.0,77091,1090,2.29,1,0,1,0,2023.0,2.0,2,1554,$100 monthly,2.0,1.1,2,2.3,4,1.2,0,0,146,1951.0
2062182321,"5621 Azores, Houston, TX 77091",,,369900.0,https://photos.zillowstatic.com/fp/f1764321d44b232ff89b627e0f88be97-p_e.jpg,3.0,3,1976.0,1735.0,77091,1090,2.29,1,0,1,0,2023.0,2.0,2,1554,$100 monthly,2.0,1.1,2,2.3,4,1.2,0,0,146,1976.0
2062183061,"5637 Azores, Houston, TX 77091",,,369900.0,https://photos.zillowstatic.com/fp/7a295d564431f6dd69a85819879d0db9-p_e.jpg,3.0,3,1951.0,1735.0,77091,1090,2.29,1,0,1,0,2023.0,2.0,2,1554,$100 monthly,2.0,1.1,2,2.3,4,1.2,0,0,78,1951.0
2062183237,"5626 Azores, Houston, TX 77091",,,369900.0,https://photos.zillowstatic.com/fp/2ea7ecb7f2e32e4ad4c0a9eaa23f0ff5-p_e.jpg,3.0,4,1579.0,1827.0,77091,1090,2.29,1,0,1,0,2023.0,3.0,2,1554,$100 monthly,2.0,1.1,2,2.3,4,1.2,0,0,147,1579.0
2062183238,"5622 Azores, Houston, TX 77091",,,369900.0,https://photos.zillowstatic.com/fp/2ea7ecb7f2e32e4ad4c0a9eaa23f0ff5-p_e.jpg,3.0,4,1568.0,1827.0,77091,1090,2.29,1,0,1,0,2023.0,3.0,2,1554,$100 monthly,2.0,1.1,2,2.3,4,1.2,0,0,147,1568.0
2062185916,"5606 Azores, Houston, TX 77091",,,369900.0,https://photos.zillowstatic.com/fp/236196ebe48ebf8ed1822cc46ce603f2-p_e.jpg,3.0,4,1468.0,1827.0,77091,1090,2.29,1,0,1,0,2023.0,3.0,2,1554,$100 monthly,2.0,1.1,2,2.3,4,1.2,0,0,112,1468.0
2065712083,"4510 Old Yale St #C, Houston, TX 77018",,,369900.0,https://photos.zillowstatic.com/fp/751169960de668acd5e85e9b59094478-p_e.jpg,3.0,3,1463.0,1463.0,77018,1090,2.29,1,0,1,0,2022.0,2.0,2,1554,$208 monthly,3.0,0.6,3,1.9,3,0.6,0,0,238,1463.0
28075104,"5922 Arboles Dr, Houston, TX 77035",29.654821,-95.49447,239000.0,https://photos.zillowstatic.com/fp/c9eee36a389ccec639c471d39c0ba425-p_e.jpg,3.0,2,8398.368,2012.0,77035,1090,2.29,1,0,1,0,1962.0,1.0,2,1554,,3.0,0.6,3,1.4,2,0.9,1,130900,2740,8398.368
28172487,"5526 Pine Arbor Dr, Houston, TX 77066",29.972252,-95.506775,219000.0,https://photos.zillowstatic.com/fp/16b2f79406e02224fc8c08835e3a9989-p_e.jpg,4.0,3,9361.044,2602.0,77066,1090,2.29,1,1,1,0,1975.0,2.0,2,1554,$525 annually,4.0,0.3,4,0.5,2,0.6,1,150900,151,9361.044
28261658,"12015 Fawnview Dr, Houston, TX 77070",29.980719,-95.60502,384900.0,https://photos.zillowstatic.com/fp/144123d78c7b710548c0032871b2a4da-p_e.jpg,4.0,4,9400.248,2964.0,77070,1090,2.29,1,0,1,0,1978.0,2.0,2,1554,$655 annually,6.0,0.6,9,1.0,5,2.6,0,-15000,93,9400.248
28520056,"14010 Hazel Ridge Ct, Houston, TX 77062",29.59217,-95.144104,385500.0,https://photos.zillowstatic.com/fp/12aaeb0bf13076d3f5e9de75ff736271-p_e.jpg,3.0,3,6507.864,2488.0,77062,1090,2.29,1,0,1,0,1995.0,2.0,2,1554,$470 annually,6.0,0.8,5,1.6,6,3.8,0,-15600,55,6507.864
337097843,"311 Sowbread St, Houston, TX 77018",29.833426,-95.40344,374900.0,https://photos.zillowstatic.com/fp/1b355516a38e87a4d80ac69470df114b-p_e.jpg,3.0,3,2487.276,1547.0,77018,1090,2.29,0,0,1,0,2022.0,2.0,0,1554,"$2,350 annually",3.0,0.6,3,1.8,3,0.8,0,-5000,124,2487.276
337098067,"315 Sowbread St, Houston, TX 77018",29.833424,-95.40364,374900.0,https://photos.zillowstatic.com/fp/d71122d1ce3a4db7decf724c0904ca81-p_e.jpg,3.0,3,2487.276,1531.0,77018,1090,2.29,0,0,1,0,2022.0,2.0,0,1554,"$2,350 annually",3.0,0.6,3,1.8,3,0.8,0,-5000,93,2487.276
337098683,"4611 Lavatera St, Houston, TX 77018",29.833742,-95.40395,374900.0,https://photos.zillowstatic.com/fp/832ae50817fcd5a655def6965b474517-p_e.jpg,3.0,3,2487.276,1547.0,77018,1090,2.29,0,0,1,0,2022.0,2.0,0,1554,"$2,350 annually",3.0,0.6,3,1.7,3,0.8,0,-5000,124,2487.276
337099739,"1106 Paul Quinn St #K, Houston, TX 77091",29.848448,-95.429054,369900.0,https://photos.zillowstatic.com/fp/3b9909d3f9ba2186f58b22a22be60eb5-p_e.jpg,3.0,3,,1763.0,77091,1090,2.29,1,0,1,0,2023.0,2.0,2,1554,"$1,400 annually",2.0,0.5,3,0.4,3,1.9,0,0,0,
338056237,"1106 Paul Quinn St #L, Houston, TX 77091",29.848448,-95.429054,369900.0,https://photos.zillowstatic.com/fp/cee67df7a3d34de0794ab369ef9a27d3-p_e.jpg,3.0,3,,1763.0,77091,1090,2.29,1,0,1,0,2023.0,2.0,2,1554,"$1,400 annually",2.0,0.5,3,0.4,3,1.9,0,0,0,
